id,pred
2017_1116_1455,0.546551883221
2017_1116_1457,0.782499849796
2017_1116_1458,0.387536168098
2017_1116_1462,0.648095428944
2017_1124_1137,0.844831049442
2017_1124_1139,0.473603546619
2017_1124_1153,0.624380648136
2017_1124_1166,0.688576161861
2017_1124_1173,0.666830539703
2017_1124_1181,0.352105855942
2017_1124_1190,0.843098282814
2017_1124_1195,0.896414577961
2017_1124_1196,0.460754305124
2017_1124_1199,0.405309647322
2017_1124_1211,0.326033085585
2017_1124_1233,0.79655700922
2017_1124_1235,0.566151738167
2017_1124_1240,0.8983746171
2017_1124_1242,0.332118988037
2017_1124_1243,0.739342749119
2017_1124_1245,0.85263043642
2017_1124_1246,0.345531672239
2017_1124_1257,0.360959023237
2017_1124_1266,0.763530135155
2017_1124_1268,0.629075527191
2017_1124_1274,0.781153202057
2017_1124_1276,0.675380587578
2017_1124_1277,0.705824196339
2017_1124_1278,0.543203771114
2017_1124_1291,0.905604302883
2017_1124_1292,0.783872544765
2017_1124_1297,0.909340322018
2017_1124_1300,0.91687130928
2017_1124_1305,0.751450300217
2017_1124_1308,0.798161149025
2017_1124_1309,0.888376951218
2017_1124_1314,0.318507611752
2017_1124_1315,0.908030152321
2017_1124_1321,0.765000998974
2017_1124_1323,0.54733902216
2017_1124_1329,0.76650172472
2017_1124_1332,0.39719247818
2017_1124_1343,0.844454824924
2017_1124_1344,0.735697567463
2017_1124_1345,0.48827368021
2017_1124_1348,0.750081539154
2017_1124_1355,0.915048241615
2017_1124_1371,0.726029872894
2017_1124_1374,0.623350441456
2017_1124_1376,0.676001787186
2017_1124_1388,0.682997584343
2017_1124_1407,0.897651612759
2017_1124_1411,0.896213710308
2017_1124_1413,0.914432525635
2017_1124_1417,0.380023539066
2017_1124_1423,0.758034050465
2017_1124_1425,0.768902778625
2017_1124_1433,0.739747285843
2017_1124_1435,0.727276623249
2017_1124_1436,0.863494038582
2017_1124_1437,0.320605427027
2017_1124_1438,0.5459613204
2017_1124_1439,0.709287583828
2017_1124_1448,0.747918128967
2017_1124_1452,0.496809065342
2017_1124_1455,0.726859867573
2017_1124_1457,0.866870224476
2017_1124_1458,0.693071901798
2017_1124_1462,0.792308092117
2017_1137_1139,0.166695713997
2017_1137_1153,0.206739068031
2017_1137_1166,0.177596539259
2017_1137_1173,0.224038466811
2017_1137_1181,0.142795905471
2017_1137_1190,0.407674044371
2017_1137_1195,0.5707026124
2017_1137_1196,0.174109712243
2017_1137_1199,0.142195165157
2017_1137_1211,0.13339522481
2017_1137_1233,0.471426159143
2017_1137_1235,0.174563616514
2017_1137_1240,0.637771248817
2017_1137_1242,0.135271981359
2017_1137_1243,0.325427651405
2017_1137_1245,0.494823724031
2017_1137_1246,0.140734151006
2017_1137_1257,0.14558403194
2017_1137_1266,0.262805938721
2017_1137_1268,0.202536225319
2017_1137_1274,0.195218592882
2017_1137_1276,0.218339279294
2017_1137_1277,0.265515506268
2017_1137_1278,0.188588425517
2017_1137_1291,0.710930526257
2017_1137_1292,0.331949144602
2017_1137_1297,0.663016974926
2017_1137_1300,0.735467195511
2017_1137_1305,0.363208174706
2017_1137_1308,0.472019821405
2017_1137_1309,0.676038503647
2017_1137_1314,0.131080254912
2017_1137_1315,0.659908175468
2017_1137_1321,0.21057844162
2017_1137_1323,0.186008930206
2017_1137_1329,0.261663168669
2017_1137_1332,0.151078984141
2017_1137_1343,0.319233566523
2017_1137_1344,0.330897182226
2017_1137_1345,0.158565014601
2017_1137_1348,0.309306114912
2017_1137_1355,0.731395900249
2017_1137_1371,0.246202453971
2017_1137_1374,0.207667022943
2017_1137_1376,0.217926353216
2017_1137_1388,0.213286429644
2017_1137_1407,0.636166095734
2017_1137_1411,0.691545367241
2017_1137_1413,0.730030059814
2017_1137_1417,0.160740360618
2017_1137_1423,0.356836467981
2017_1137_1425,0.2956340909
2017_1137_1433,0.272999584675
2017_1137_1435,0.245305001736
2017_1137_1436,0.437059819698
2017_1137_1437,0.131725013256
2017_1137_1438,0.186865746975
2017_1137_1439,0.2618457973
2017_1137_1448,0.312554419041
2017_1137_1452,0.15399004519
2017_1137_1455,0.288017332554
2017_1137_1457,0.443331748247
2017_1137_1458,0.237779587507
2017_1137_1462,0.285408139229
2017_1139_1153,0.540640771389
2017_1139_1166,0.605126857758
2017_1139_1173,0.624674797058
2017_1139_1181,0.316715270281
2017_1139_1190,0.826756238937
2017_1139_1195,0.884867191315
2017_1139_1196,0.381896495819
2017_1139_1199,0.310911625624
2017_1139_1211,0.293375968933
2017_1139_1233,0.779589533806
2017_1139_1235,0.485495895147
2017_1139_1240,0.88701826334
2017_1139_1242,0.298297762871
2017_1139_1243,0.722686231136
2017_1139_1245,0.837089240551
2017_1139_1246,0.310485184193
2017_1139_1257,0.325125187635
2017_1139_1266,0.742088198662
2017_1139_1268,0.546945512295
2017_1139_1274,0.760194301605
2017_1139_1276,0.630683779716
2017_1139_1277,0.687929749489
2017_1139_1278,0.462333261967
2017_1139_1291,0.894961357117
2017_1139_1292,0.764165043831
2017_1139_1297,0.899071633816
2017_1139_1300,0.907368779182
2017_1139_1305,0.735290408134
2017_1139_1308,0.780128359795
2017_1139_1309,0.876057505608
2017_1139_1314,0.287291139364
2017_1139_1315,0.897629857063
2017_1139_1321,0.743004143238
2017_1139_1323,0.466481596231
2017_1139_1329,0.744598448277
2017_1139_1332,0.337473541498
2017_1139_1343,0.828225135803
2017_1139_1344,0.718896627426
2017_1139_1345,0.406827032566
2017_1139_1348,0.733864247799
2017_1139_1355,0.905358850956
2017_1139_1371,0.708857655525
2017_1139_1374,0.539433300495
2017_1139_1376,0.63112193346
2017_1139_1388,0.636072099209
2017_1139_1407,0.886224746704
2017_1139_1411,0.884646952152
2017_1139_1413,0.904680252075
2017_1139_1417,0.362775325775
2017_1139_1423,0.742155432701
2017_1139_1425,0.748268663883
2017_1139_1433,0.723106980324
2017_1139_1435,0.710151255131
2017_1139_1436,0.84889549017
2017_1139_1437,0.288987308741
2017_1139_1438,0.465098321438
2017_1139_1439,0.691511869431
2017_1139_1448,0.731610715389
2017_1139_1452,0.404652774334
2017_1139_1455,0.709718883038
2017_1139_1457,0.852571189404
2017_1139_1458,0.673721253872
2017_1139_1462,0.772105932236
2017_1153_1166,0.425452083349
2017_1153_1173,0.460162371397
2017_1153_1181,0.259341925383
2017_1153_1190,0.790095567703
2017_1153_1195,0.858397424221
2017_1153_1196,0.326942265034
2017_1153_1199,0.255590856075
2017_1153_1211,0.241750970483
2017_1153_1233,0.749099731445
2017_1153_1235,0.324050843716
2017_1153_1240,0.860965311527
2017_1153_1242,0.245479241014
2017_1153_1243,0.687480449677
2017_1153_1245,0.802091777325
2017_1153_1246,0.254605293274
2017_1153_1257,0.265745908022
2017_1153_1266,0.694541454315
2017_1153_1268,0.386970847845
2017_1153_1274,0.622130811214
2017_1153_1276,0.46826094389
2017_1153_1277,0.626144051552
2017_1153_1278,0.36032345891
2017_1153_1291,0.870472609997
2017_1153_1292,0.725405097008
2017_1153_1297,0.875407755375
2017_1153_1300,0.885402262211
2017_1153_1305,0.701022744179
2017_1153_1308,0.749689161777
2017_1153_1309,0.84791046381
2017_1153_1314,0.238072186708
2017_1153_1315,0.873675346375
2017_1153_1321,0.602913141251
2017_1153_1323,0.353679537773
2017_1153_1329,0.696925401688
2017_1153_1332,0.274643868208
2017_1153_1343,0.791797041893
2017_1153_1344,0.683420479298
2017_1153_1345,0.287823557854
2017_1153_1348,0.699487447739
2017_1153_1355,0.882977187634
2017_1153_1371,0.639982759953
2017_1153_1374,0.379649370909
2017_1153_1376,0.468854188919
2017_1153_1388,0.47558388114
2017_1153_1407,0.860017597675
2017_1153_1411,0.858134686947
2017_1153_1413,0.882158994675
2017_1153_1417,0.296569764614
2017_1153_1423,0.708423912525
2017_1153_1425,0.709936022758
2017_1153_1433,0.685651004314
2017_1153_1435,0.640849292278
2017_1153_1436,0.815876424313
2017_1153_1437,0.239098384976
2017_1153_1438,0.355888068676
2017_1153_1439,0.628489971161
2017_1153_1448,0.697062849998
2017_1153_1452,0.277524322271
2017_1153_1455,0.672681927681
2017_1153_1457,0.820185184479
2017_1153_1458,0.547535777092
2017_1153_1462,0.727689623833
2017_1166_1173,0.460162371397
2017_1166_1181,0.259341925383
2017_1166_1190,0.790095567703
2017_1166_1195,0.858397424221
2017_1166_1196,0.326942265034
2017_1166_1199,0.255590856075
2017_1166_1211,0.241750970483
2017_1166_1233,0.749099731445
2017_1166_1235,0.324050843716
2017_1166_1240,0.860965311527
2017_1166_1242,0.245479241014
2017_1166_1243,0.687480449677
2017_1166_1245,0.802091777325
2017_1166_1246,0.254605293274
2017_1166_1257,0.265745908022
2017_1166_1266,0.694541454315
2017_1166_1268,0.386970847845
2017_1166_1274,0.622130811214
2017_1166_1276,0.46826094389
2017_1166_1277,0.626144051552
2017_1166_1278,0.36032345891
2017_1166_1291,0.870472609997
2017_1166_1292,0.725405097008
2017_1166_1297,0.875407755375
2017_1166_1300,0.885402262211
2017_1166_1305,0.701022744179
2017_1166_1308,0.749689161777
2017_1166_1309,0.84791046381
2017_1166_1314,0.238072186708
2017_1166_1315,0.873675346375
2017_1166_1321,0.602913141251
2017_1166_1323,0.353679537773
2017_1166_1329,0.696925401688
2017_1166_1332,0.274643868208
2017_1166_1343,0.791797041893
2017_1166_1344,0.683420479298
2017_1166_1345,0.287823557854
2017_1166_1348,0.699487447739
2017_1166_1355,0.882977187634
2017_1166_1371,0.639982759953
2017_1166_1374,0.379649370909
2017_1166_1376,0.468854188919
2017_1166_1388,0.47558388114
2017_1166_1407,0.860017597675
2017_1166_1411,0.858134686947
2017_1166_1413,0.882158994675
2017_1166_1417,0.296569764614
2017_1166_1423,0.708423912525
2017_1166_1425,0.709936022758
2017_1166_1433,0.685651004314
2017_1166_1435,0.640849292278
2017_1166_1436,0.815876424313
2017_1166_1437,0.239098384976
2017_1166_1438,0.355888068676
2017_1166_1439,0.628489971161
2017_1166_1448,0.697062849998
2017_1166_1452,0.277524322271
2017_1166_1455,0.672681927681
2017_1166_1457,0.820185184479
2017_1166_1458,0.547535777092
2017_1166_1462,0.727689623833
2017_1173_1181,0.237195074558
2017_1173_1190,0.769740641117
2017_1173_1195,0.843352675438
2017_1173_1196,0.294111192226
2017_1173_1199,0.236306637526
2017_1173_1211,0.223197862506
2017_1173_1233,0.732841432095
2017_1173_1235,0.291225582361
2017_1173_1240,0.846144497395
2017_1173_1242,0.226008594036
2017_1173_1243,0.668507695198
2017_1173_1245,0.782580077648
2017_1173_1246,0.234142616391
2017_1173_1257,0.241307467222
2017_1173_1266,0.644723773003
2017_1173_1268,0.354309916496
2017_1173_1274,0.532953381538
2017_1173_1276,0.389045327902
2017_1173_1277,0.543006718159
2017_1173_1278,0.324520677328
2017_1173_1291,0.856496334076
2017_1173_1292,0.708209514618
2017_1173_1297,0.861879527569
2017_1173_1300,0.872801542282
2017_1173_1305,0.682967603207
2017_1173_1308,0.733455359936
2017_1173_1309,0.831969678402
2017_1173_1314,0.21971963346
2017_1173_1315,0.85998916626
2017_1173_1321,0.512752354145
2017_1173_1323,0.318208485842
2017_1173_1329,0.645632863045
2017_1173_1332,0.249361008406
2017_1173_1343,0.771559357643
2017_1173_1344,0.664728105068
2017_1173_1345,0.261207014322
2017_1173_1348,0.679715454578
2017_1173_1355,0.870148897171
2017_1173_1371,0.561659812927
2017_1173_1374,0.362948447466
2017_1173_1376,0.389611750841
2017_1173_1388,0.396052092314
2017_1173_1407,0.845113992691
2017_1173_1411,0.843067109585
2017_1173_1413,0.869254350662
2017_1173_1417,0.269450366497
2017_1173_1423,0.690618515015
2017_1173_1425,0.689507246017
2017_1173_1433,0.637957274914
2017_1173_1435,0.562832593918
2017_1173_1436,0.797380447388
2017_1173_1437,0.220689609647
2017_1173_1438,0.320305287838
2017_1173_1439,0.546158194542
2017_1173_1448,0.677448630333
2017_1173_1452,0.253600031137
2017_1173_1455,0.628782808781
2017_1173_1457,0.802016913891
2017_1173_1458,0.466679304838
2017_1173_1462,0.703553617001
2017_1181_1190,0.858163356781
2017_1181_1195,0.906925439835
2017_1181_1196,0.541626811028
2017_1181_1199,0.494228184223
2017_1181_1211,0.361651033163
2017_1181_1233,0.8142157197
2017_1181_1235,0.643449425697
2017_1181_1240,0.908706903458
2017_1181_1242,0.363381296396
2017_1181_1243,0.755337536335
2017_1181_1245,0.866242349148
2017_1181_1246,0.392259150743
2017_1181_1257,0.383021980524
2017_1181_1266,0.783275663853
2017_1181_1268,0.673097789288
2017_1181_1274,0.800760388374
2017_1181_1276,0.694849252701
2017_1181_1277,0.723105430603
2017_1181_1278,0.626290798187
2017_1181_1291,0.915270924568
2017_1181_1292,0.802359104156
2017_1181_1297,0.918658733368
2017_1181_1300,0.925479054451
2017_1181_1305,0.766936302185
2017_1181_1308,0.815712809563
2017_1181_1309,0.899612128735
2017_1181_1314,0.35399466753
2017_1181_1315,0.917470991611
2017_1181_1321,0.785658240318
2017_1181_1323,0.629368185997
2017_1181_1329,0.786071300507
2017_1181_1332,0.476772487164
2017_1181_1343,0.859411299229
2017_1181_1344,0.751840949059
2017_1181_1345,0.568880736828
2017_1181_1348,0.765626192093
2017_1181_1355,0.923829138279
2017_1181_1371,0.745139181614
2017_1181_1374,0.664938628674
2017_1181_1376,0.695514321327
2017_1181_1388,0.7029941082
2017_1181_1407,0.908049941063
2017_1181_1411,0.906743049622
2017_1181_1413,0.923271775246
2017_1181_1417,0.458781719208
2017_1181_1423,0.77323359251
2017_1181_1425,0.788323998451
2017_1181_1433,0.757541835308
2017_1181_1435,0.748891532421
2017_1181_1436,0.876886665821
2017_1181_1437,0.3562040627
2017_1181_1438,0.628343462944
2017_1181_1439,0.726444303989
2017_1181_1448,0.763554990292
2017_1181_1452,0.579430758953
2017_1181_1455,0.743354737759
2017_1181_1457,0.879977762699
2017_1181_1458,0.710795342922
2017_1181_1462,0.810589075089
2017_1190_1195,0.5707026124
2017_1190_1196,0.174109712243
2017_1190_1199,0.142195165157
2017_1190_1211,0.13339522481
2017_1190_1233,0.471426159143
2017_1190_1235,0.174563616514
2017_1190_1240,0.637771248817
2017_1190_1242,0.135271981359
2017_1190_1243,0.325427651405
2017_1190_1245,0.494823724031
2017_1190_1246,0.140734151006
2017_1190_1257,0.14558403194
2017_1190_1266,0.262805938721
2017_1190_1268,0.202536225319
2017_1190_1274,0.195218592882
2017_1190_1276,0.218339279294
2017_1190_1277,0.265515506268
2017_1190_1278,0.188588425517
2017_1190_1291,0.710930526257
2017_1190_1292,0.331949144602
2017_1190_1297,0.663016974926
2017_1190_1300,0.735467195511
2017_1190_1305,0.363208174706
2017_1190_1308,0.472019821405
2017_1190_1309,0.676038503647
2017_1190_1314,0.131080254912
2017_1190_1315,0.659908175468
2017_1190_1321,0.21057844162
2017_1190_1323,0.186008930206
2017_1190_1329,0.261663168669
2017_1190_1332,0.151078984141
2017_1190_1343,0.319233566523
2017_1190_1344,0.330897182226
2017_1190_1345,0.158565014601
2017_1190_1348,0.309306114912
2017_1190_1355,0.731395900249
2017_1190_1371,0.246202453971
2017_1190_1374,0.207667022943
2017_1190_1376,0.217926353216
2017_1190_1388,0.213286429644
2017_1190_1407,0.636166095734
2017_1190_1411,0.691545367241
2017_1190_1413,0.730030059814
2017_1190_1417,0.160740360618
2017_1190_1423,0.356836467981
2017_1190_1425,0.2956340909
2017_1190_1433,0.272999584675
2017_1190_1435,0.245305001736
2017_1190_1436,0.437059819698
2017_1190_1437,0.131725013256
2017_1190_1438,0.186865746975
2017_1190_1439,0.2618457973
2017_1190_1448,0.312554419041
2017_1190_1452,0.15399004519
2017_1190_1455,0.288017332554
2017_1190_1457,0.443331748247
2017_1190_1458,0.237779587507
2017_1190_1462,0.285408139229
2017_1195_1196,0.159654691815
2017_1195_1199,0.12997277081
2017_1195_1211,0.121821798384
2017_1195_1233,0.392069846392
2017_1195_1235,0.160078182817
2017_1195_1240,0.549612760544
2017_1195_1242,0.123558953404
2017_1195_1243,0.292886406183
2017_1195_1245,0.405158102512
2017_1195_1246,0.128618508577
2017_1195_1257,0.13311560452
2017_1195_1266,0.241737261415
2017_1195_1268,0.186253428459
2017_1195_1274,0.187906607985
2017_1195_1276,0.201106354594
2017_1195_1277,0.241159781814
2017_1195_1278,0.173183381557
2017_1195_1291,0.630254805088
2017_1195_1292,0.297653764486
2017_1195_1297,0.576926827431
2017_1195_1300,0.658348500729
2017_1195_1305,0.33150780201
2017_1195_1308,0.392637819052
2017_1195_1309,0.591223955154
2017_1195_1314,0.119679987431
2017_1195_1315,0.573534727097
2017_1195_1321,0.193806156516
2017_1195_1323,0.170770272613
2017_1195_1329,0.240998461843
2017_1195_1332,0.13821606338
2017_1195_1343,0.272748857737
2017_1195_1344,0.297309666872
2017_1195_1345,0.145173728466
2017_1195_1348,0.279851526022
2017_1195_1355,0.653649270535
2017_1195_1371,0.227410197258
2017_1195_1374,0.191070541739
2017_1195_1376,0.200717687607
2017_1195_1388,0.196352124214
2017_1195_1407,0.547893881798
2017_1195_1411,0.608439266682
2017_1195_1413,0.65207606554
2017_1195_1417,0.147197440267
2017_1195_1423,0.321206152439
2017_1195_1425,0.26856765151
2017_1195_1433,0.248305112123
2017_1195_1435,0.226560622454
2017_1195_1436,0.324850946665
2017_1195_1437,0.120276384056
2017_1195_1438,0.171571657062
2017_1195_1439,0.238804876804
2017_1195_1448,0.282477855682
2017_1195_1452,0.140920415521
2017_1195_1455,0.261389344931
2017_1195_1457,0.330391317606
2017_1195_1458,0.219443023205
2017_1195_1462,0.258933693171
2017_1196_1199,0.310911625624
2017_1196_1211,0.293375968933
2017_1196_1233,0.779589533806
2017_1196_1235,0.485495895147
2017_1196_1240,0.88701826334
2017_1196_1242,0.298297762871
2017_1196_1243,0.722686231136
2017_1196_1245,0.837089240551
2017_1196_1246,0.310485184193
2017_1196_1257,0.325125187635
2017_1196_1266,0.742088198662
2017_1196_1268,0.546945512295
2017_1196_1274,0.760194301605
2017_1196_1276,0.630683779716
2017_1196_1277,0.687929749489
2017_1196_1278,0.462333261967
2017_1196_1291,0.894961357117
2017_1196_1292,0.764165043831
2017_1196_1297,0.899071633816
2017_1196_1300,0.907368779182
2017_1196_1305,0.735290408134
2017_1196_1308,0.780128359795
2017_1196_1309,0.876057505608
2017_1196_1314,0.287291139364
2017_1196_1315,0.897629857063
2017_1196_1321,0.743004143238
2017_1196_1323,0.466481596231
2017_1196_1329,0.744598448277
2017_1196_1332,0.337473541498
2017_1196_1343,0.828225135803
2017_1196_1344,0.718896627426
2017_1196_1345,0.406827032566
2017_1196_1348,0.733864247799
2017_1196_1355,0.905358850956
2017_1196_1371,0.708857655525
2017_1196_1374,0.539433300495
2017_1196_1376,0.63112193346
2017_1196_1388,0.636072099209
2017_1196_1407,0.886224746704
2017_1196_1411,0.884646952152
2017_1196_1413,0.904680252075
2017_1196_1417,0.362775325775
2017_1196_1423,0.742155432701
2017_1196_1425,0.748268663883
2017_1196_1433,0.723106980324
2017_1196_1435,0.710151255131
2017_1196_1436,0.84889549017
2017_1196_1437,0.288987308741
2017_1196_1438,0.465098321438
2017_1196_1439,0.691511869431
2017_1196_1448,0.731610715389
2017_1196_1452,0.404652774334
2017_1196_1455,0.709718883038
2017_1196_1457,0.852571189404
2017_1196_1458,0.673721253872
2017_1196_1462,0.772105932236
2017_1199_1211,0.326033085585
2017_1199_1233,0.79655700922
2017_1199_1235,0.566151738167
2017_1199_1240,0.8983746171
2017_1199_1242,0.332118988037
2017_1199_1243,0.739342749119
2017_1199_1245,0.85263043642
2017_1199_1246,0.345531672239
2017_1199_1257,0.360959023237
2017_1199_1266,0.763530135155
2017_1199_1268,0.629075527191
2017_1199_1274,0.781153202057
2017_1199_1276,0.675380587578
2017_1199_1277,0.705824196339
2017_1199_1278,0.543203771114
2017_1199_1291,0.905604302883
2017_1199_1292,0.783872544765
2017_1199_1297,0.909340322018
2017_1199_1300,0.91687130928
2017_1199_1305,0.751450300217
2017_1199_1308,0.798161149025
2017_1199_1309,0.888376951218
2017_1199_1314,0.318507611752
2017_1199_1315,0.908030152321
2017_1199_1321,0.765000998974
2017_1199_1323,0.54733902216
2017_1199_1329,0.76650172472
2017_1199_1332,0.39719247818
2017_1199_1343,0.844454824924
2017_1199_1344,0.735697567463
2017_1199_1345,0.48827368021
2017_1199_1348,0.750081539154
2017_1199_1355,0.915048241615
2017_1199_1371,0.726029872894
2017_1199_1374,0.623350441456
2017_1199_1376,0.676001787186
2017_1199_1388,0.682997584343
2017_1199_1407,0.897651612759
2017_1199_1411,0.896213710308
2017_1199_1413,0.914432525635
2017_1199_1417,0.380023539066
2017_1199_1423,0.758034050465
2017_1199_1425,0.768902778625
2017_1199_1433,0.739747285843
2017_1199_1435,0.727276623249
2017_1199_1436,0.863494038582
2017_1199_1437,0.320605427027
2017_1199_1438,0.5459613204
2017_1199_1439,0.709287583828
2017_1199_1448,0.747918128967
2017_1199_1452,0.496809065342
2017_1199_1455,0.726859867573
2017_1199_1457,0.866870224476
2017_1199_1458,0.693071901798
2017_1199_1462,0.792308092117
2017_1211_1233,0.830667495728
2017_1211_1235,0.693136453629
2017_1211_1240,0.91808450222
2017_1211_1242,0.378714591265
2017_1211_1243,0.770655274391
2017_1211_1245,0.878772974014
2017_1211_1246,0.471624046564
2017_1211_1257,0.4619384408
2017_1211_1266,0.801800310612
2017_1211_1268,0.692403793335
2017_1211_1274,0.819017887115
2017_1211_1276,0.712512671947
2017_1211_1277,0.739745795727
2017_1211_1278,0.669135630131
2017_1211_1291,0.924030661583
2017_1211_1292,0.819628238678
2017_1211_1297,0.927096068859
2017_1211_1300,0.933260381222
2017_1211_1305,0.781737685204
2017_1211_1308,0.832059383392
2017_1211_1309,0.909611642361
2017_1211_1314,0.387159258127
2017_1211_1315,0.926021635532
2017_1211_1321,0.80496263504
2017_1211_1323,0.673513531685
2017_1211_1329,0.804416716099
2017_1211_1332,0.557549536228
2017_1211_1343,0.873145639896
2017_1211_1344,0.767310142517
2017_1211_1345,0.645996212959
2017_1211_1348,0.780525684357
2017_1211_1355,0.931770026684
2017_1211_1371,0.765949606895
2017_1211_1374,0.683646738529
2017_1211_1376,0.713155090809
2017_1211_1388,0.720375716686
2017_1211_1407,0.917488873005
2017_1211_1411,0.916303753853
2017_1211_1413,0.931266367435
2017_1211_1417,0.539744973183
2017_1211_1423,0.787745714188
2017_1211_1425,0.806523740292
2017_1211_1433,0.777641713619
2017_1211_1435,0.769490301609
2017_1211_1436,0.88913410902
2017_1211_1437,0.385841041803
2017_1211_1438,0.672057449818
2017_1211_1439,0.742955327034
2017_1211_1448,0.77850908041
2017_1211_1452,0.665306925774
2017_1211_1455,0.75918340683
2017_1211_1457,0.891955494881
2017_1211_1458,0.727897107601
2017_1211_1462,0.827293932438
2017_1233_1235,0.160078182817
2017_1233_1240,0.549612760544
2017_1233_1242,0.123558953404
2017_1233_1243,0.292886406183
2017_1233_1245,0.405158102512
2017_1233_1246,0.128618508577
2017_1233_1257,0.13311560452
2017_1233_1266,0.241737261415
2017_1233_1268,0.186253428459
2017_1233_1274,0.187906607985
2017_1233_1276,0.201106354594
2017_1233_1277,0.241159781814
2017_1233_1278,0.173183381557
2017_1233_1291,0.630254805088
2017_1233_1292,0.297653764486
2017_1233_1297,0.576926827431
2017_1233_1300,0.658348500729
2017_1233_1305,0.33150780201
2017_1233_1308,0.392637819052
2017_1233_1309,0.591223955154
2017_1233_1314,0.119679987431
2017_1233_1315,0.573534727097
2017_1233_1321,0.193806156516
2017_1233_1323,0.170770272613
2017_1233_1329,0.240998461843
2017_1233_1332,0.13821606338
2017_1233_1343,0.272748857737
